Id,SalePrice
1461,116215.5761
1462,148274.8808
1463,169640.669
1464,195578.9992
1465,199465.2141
1466,170914.2432
1467,186719.5525
1468,170139.6388
1469,185246.3984
1470,126384.3792
1471,174027.6018
1472,99961.17177
1473,94623.52103
1474,142803.6223
1475,116582.5896
1476,336434.0345
1477,248421.7914
1478,306053.7769
1479,294979.7481
1480,447541.4027
1481,345187.4628
1482,222306.6412
1483,171709.8764
1484,169130.1364
1485,196533.6421
1486,195171.4474
1487,338843.0065
1488,238635.4553
1489,196267.385
1490,239459.1415
1491,195945.6094
1492,93170.95553
1493,201283.8583
1494,303312.5239
1495,288985.5502
1496,241532.6893
1497,182551.0993
1498,178426.674
1499,167322.002
1500,164932.0734
1501,174777.6542
1502,152213.0813
1503,265817.1154
1504,250857.2696
1505,238216.9008
1506,182853.8636
1507,236148.2238
1508,196429.9366
1509,149551.1685
1510,148735.3402
1511,152513.6176
1512,168400.3764
1513,146183.4921
1514,144762.6162
1515,186454.6007
1516,160419.2525
1517,164724.1381
1518,137364.9564
1519,195909.7726
1520,130508.7624
1521,124085.3501
1522,167278.2222
1523,112572.4814
1524,116848.3553
1525,117793.7296
1526,111218.1726
1527,114785.2707
1528,138476.8525
1529,153318.0029
1530,192753.569
1531,118254.7033
1532,100606.7907
1533,150002.4631
1534,117758.8561
1535,141825.6396
1536,109187.4896
1537,61419.29935
1538,145462.9921
1539,197227.5242
1540,91248.44464
1541,126852.9485
1542,136032.3379
1543,178390.3861
1544,95586.87999
1545,120626.4071
1546,141967.9492
1547,131787.7907
1548,131049.1981
1549,127154.2828
1550,137472.5886
1551,100903.811
1552,141148.1858
1553,139344.9999
1554,127342.802
1555,166703.5946
1556,99715.64176
1557,93970.77266
1558,98292.12539
1559,60837.50716
1560,158568.8084
1561,121023.52
1562,136119.9041
1563,118459.5747
1564,152215.8198
1565,139561.0932
1566,229206.8899
1567,80272.65239
1568,253979.8715
1569,121097.0152
1570,137481.7548
1571,105444.3232
1572,136769.1278
1573,185424.1344
1574,127565.2088
1575,225665.4044
1576,264262.3232
1577,178602.5947
1578,157700.3298
1579,144809.3172
1580,184270.4028
1581,161181.7526
1582,134232.7386
1583,287576.8505
1584,220814.5269
1585,144797.2628
1586,69688.04576
1587,105343.1143
1588,150311.9736
1589,90015.91084
1590,129687.4817
1591,92066.8425
1592,114440.3577
1593,120465.5936
1594,127960.5204
1595,115317.2083
1596,213450.7718
1597,194752.2141
1598,215344.6924
1599,165892.5254
1600,157820.0703
1601,70546.78716
1602,108280.0189
1603,73024.19057
1604,265043.2731
1605,225047.6653
1606,172053.6484
1607,174363.8179
1608,222523.4508
1609,177846.5715
1610,154306.9502
1611,140840.4293
1612,167297.1742
1613,166206.6623
1614,115989.902
1615,83146.84315
1616,74417.33163
1617,88019.79341
1618,127271.1182
1619,150152.1562
1620,171720.3474
1621,127268.1713
1622,145088.6119
1623,258925.6169
1624,208662.2891
1625,110533.1272
1626,175514.1056
1627,182222.1099
1628,267250.0479
1629,181194.9264
1630,349405.1852
1631,241276.8879
1632,235987.9233
1633,178496.5907
1634,185519.7408
1635,177871.9488
1636,165062.3659
1637,205767.2632
1638,186644.5448
1639,180788.0536
1640,236033.6163
1641,173507.8717
1642,255676.2242
1643,230184.8881
1644,237997.2461
1645,210164.4344
1646,164463.8776
1647,151267.1769
1648,129678.4463
1649,143012.7159
1650,118269.1305
1651,118636.7547
1652,100292.5146
1653,104573.6036
1654,141043.0509
1655,140885.0678
1656,138892.4883
1657,147729.4105
1658,148636.5544
1659,124986.6168
1660,163151.3707
1661,419243.5016
1662,385982.6757
1663,371077.5224
1664,507726.2799
1665,306821.2513
1666,326813.0006
1667,387286.687
1668,344287.706
1669,329614.9642
1670,333552.0644
1671,279235.8579
1672,410637.7296
1673,310415.5808
1674,266585.0145
1675,214179.0419
1676,215160.3353
1677,220712.2112
1678,444123.5651
1679,381052.905
1680,301564.121
1681,246568.6154
1682,324777.9632
1683,208242.5539
1684,191096.7394
1685,183887.1863
1686,176639.0084
1687,179989.4316
1688,189746.4115
1689,198709.0386
1690,199884.378
1691,191098.788
1692,250150.8456
1693,178382.7411
1694,185377.8528
1695,172195.4082
1696,268242.545
1697,178900.8878
1698,333324.1656
1699,335888.4402
1700,269966.0771
1701,271288.8523
1702,238817.3209
1703,254204.5672
1704,278858.7742
1705,245488.4377
1706,392814.0403
1707,208813.3741
1708,209151.8842
1709,264379.962
1710,223103.0229
1711,287665.1792
1712,259980.2261
1713,268724.1035
1714,212827.9584
1715,212405.6787
1716,177624.485
1717,178214.7595
1718,135245.947
1719,198785.7313
1720,229518.2204
1721,164923.128
1722,129485.5446
1723,161748.2164
1724,199307.171
1725,238587.8638
1726,191836.9383
1727,152621.5257
1728,191690.7965
1729,172751.2778
1730,142225.621
1731,126311.3532
1732,135852.5572
1733,106078.9008
1734,116941.9154
1735,138150.9855
1736,121649.9796
1737,301370.3159
1738,270228.1083
1739,247352.4724
1740,219658.126
1741,194134.7731
1742,176175.3379
1743,179877.6112
1744,320667.6447
1745,196485.9442
1746,208261.8542
1747,208974.2907
1748,237950.8223
1749,156424.2057
1750,127211.7074
1751,233538.033
1752,122009.3069
1753,145594.1289
1754,189914.4686
1755,162041.753
1756,133678.8442
1757,123148.5436
1758,150857.6337
1759,166266.0134
1760,163221.9023
1761,141782.1058
1762,182574.7654
1763,176774.798
1764,117742.473
1765,163998.7062
1766,191385.9213
1767,213198.0722
1768,138808.7823
1769,168334.3491
1770,160140.6777
1771,124574.3269
1772,130373.6025
1773,129312.2956
1774,145953.4087
1775,149115.66
1776,128949.5043
1777,101670.2562
1778,143807.6765
1779,112962.5441
1780,173603.8766
1781,121390.7609
1782,95068.41296
1783,145778.8365
1784,113868.4473
1785,109372.6323
1786,129365.4855
1787,188262.9705
1788,70245.86245
1789,98100.52869
1790,84926.39769
1791,204400.204
1792,139343.5739
1793,129793.0603
1794,164051.038
1795,130247.6739
1796,138589.3141
1797,117577.8863
1798,124948.0438
1799,124381.3749
1800,136141.466
1801,136185.7175
1802,132616.1264
1803,143359.6461
1804,146821.6236
1805,136285.6836
1806,126160.6681
1807,134759.5743
1808,127527.2891
1809,123843.8327
1810,126850.8718
1811,89763.80683
1812,92936.29046
1813,111829.7532
1814,93476.51834
1815,54704.51705
1816,92017.21236
1817,111293.5866
1818,146960.3993
1819,138391.8936
1820,55540.88197
1821,105352.8019
1822,157385.4005
1823,46266.30451
1824,119810.4238
1825,154926.0183
1826,110135.9608
1827,98621.01796
1828,132102.9278
1829,130414.4578
1830,139405.3516
1831,139559.9391
1832,76312.83257
1833,139972.8052
1834,125363.3996
1835,121431.6071
1836,121410.0905
1837,98813.24882
1838,135486.3968
1839,116543.6427
1840,136624.5277
1841,138449.0722
1842,94550.29157
1843,124118.6351
1844,145995.1328
1845,141484.6966
1846,151402.9268
1847,178495.8634
1848,54891.68233
1849,100777.5643
1850,116305.8071
1851,147820.9769
1852,127480.8969
1853,125341.8918
1854,163806.3634
1855,152203.8219
1856,226290.5655
1857,141013.1659
1858,131110.0731
1859,115933.9133
1860,152927.5861
1861,115389.056
1862,368744.0304
1863,367095.3347
1864,367110.8777
1865,295468.3762
1866,299739.0017
1867,232441.5997
1868,270578.3997
1869,210775.2307
1870,222202.8891
1871,244335.542
1872,183642.1988
1873,239458.526
1874,152454.583
1875,197885.0901
1876,201262.8467
