Id,SalePrice
1461,119207.5468
1462,181282.0985
1463,176256.9543
1464,165195.434
1465,200380.0242
1466,165649.4621
1467,165277.7591
1468,165649.4621
1469,193813.0349
1470,126327.1112
1471,205633.547
1472,103073.2564
1473,109124.4238
1474,158738.7444
1475,112054.4479
1476,336916.0726
1477,239747.6944
1478,273632.9644
1479,330340.0854
1480,380417.8113
1481,334860.3539
1482,212116.6987
1483,201289.7841
1484,156403.0092
1485,145711.8462
1486,199498.6202
1487,344115.5009
1488,240175.9409
1489,156403.0092
1490,210318.469
1491,170391.7407
1492,113937.1045
1493,172076.7529
1494,303603.2634
1495,317339.6689
1496,218091.0518
1497,170009.3964
1498,146186.6508
1499,146186.6508
1500,148134.3776
1501,164849.8154
1502,120290.5658
1503,237047.2987
1504,214291.1628
1505,223538.7591
1506,198781.6724
1507,232608.0958
1508,178223.8445
1509,150703.228
1510,159423.1255
1511,154808.1979
1512,192489.7791
1513,149038.176
1514,172476.2546
1515,211473.0856
1516,149038.176
1517,136208.3064
1518,157223.1636
1519,217476.0536
1520,137239.1845
1521,132509.7328
1522,160258.6239
1523,123901.5731
1524,125734.5763
1525,120174.9202
1526,127777.3011
1527,110941.282
1528,128587.4486
1529,150365.0631
1530,179691.2916
1531,145189.1882
1532,120360.4783
1533,180098.6755
1534,128161.2766
1535,181236.8917
1536,131310.7699
1537,84497.24369
1538,142482.3103
1539,205507.5423
1540,153158.5777
1541,147906.9091
1542,159826.934
1543,220951.2899
1544,88984.92983
1545,126548.6408
1546,133077.4507
1547,136335.2133
1548,135291.8952
1549,109434.1962
1550,148510.0741
1551,135687.6481
1552,155886.1659
1553,137160.0448
1554,124406.4462
1555,171254.9649
1556,98542.02849
1557,163953.5813
1558,89829.18596
1559,151851.0206
1560,156937.4922
1561,206770.2743
1562,127501.3196
1563,124150.9721
1564,169667.5414
1565,148835.198
1566,202797.2999
1567,84841.2605
1568,210847.3234
1569,164140.0319
1570,127501.3196
1571,130737.8774
1572,138296.573
1573,230939.5531
1574,144116.9766
1575,206042.9461
1576,215423.1166
1577,156403.0092
1578,145945.0986
1579,136629.2862
1580,176480.5362
1581,140894.3742
1582,133863.3507
1583,341089.4226
1584,232368.9176
1585,134458.048
1586,81136.98444
1587,101931.0409
1588,141810.4645
1589,106674.6466
1590,134204.1692
1591,108221.5226
1592,135252.9101
1593,130692.0195
1594,156032.0539
1595,149820.5028
1596,259312.4666
1597,166719.3495
1598,158989.7437
1599,139530.4146
1600,154442.6354
1601,86990.98332
1602,119217.6549
1603,117132.8742
1604,241144.5513
1605,225748.9321
1606,162734.2762
1607,192690.8109
1608,206476.8258
1609,156403.0092
1610,148134.3776
1611,149079.9344
1612,194697.5447
1613,172638.4908
1614,136089.9154
1615,105256.9295
1616,94349.03087
1617,110197.3416
1618,119417.0947
1619,122034.3842
1620,189149.0483
1621,136257.5588
1622,137747.5021
1623,277519.6815
1624,211476.4163
1625,119207.5468
1626,162503.532
1627,171542.7588
1628,249486.0164
1629,148526.2172
1630,303655.579
1631,187330.964
1632,245987.4152
1633,145711.8462
1634,181288.9269
1635,165548.0059
1636,154691.7629
1637,171719.0916
1638,203819.3499
1639,173984.3661
1640,268210.88
1641,165307.3174
1642,206856.3825
1643,219255.7055
1644,213378.0873
1645,182456.3963
1646,159341.8579
1647,149355.838
1648,150087.2951
1649,142758.9177
1650,131271.864
1651,121518.613
1652,105274.5111
1653,105583.1724
1654,164659.1727
1655,159944.2469
1656,163206.1481
1657,163206.1481
1658,165011.5831
