Id,SalePrice
1461,118025.6662
1462,158991.7591
1463,185244.3642
1464,198123.5728
1465,181992.5953
1466,172123.3311
1467,183050.381
1468,163529.8252
1469,189503.0352
1470,129890.555
1471,172886.8131
1472,104213.7253
1473,101228.1997
1474,145969.6248
1475,128566.7572
1476,358105.1545
1477,250771.3307
1478,280149.5229
1479,296134.8044
1480,451307.4033
1481,344636.4182
1482,201497.9567
1483,184547.5735
1484,169772.5247
1485,184366.4957
1486,192836.5138
1487,320727.0279
1488,238417.1525
1489,195065.473
1490,233415.2161
1491,193010.9863
1492,85803.23683
1493,187134.708
1494,287700.167
1495,287577.259
1496,256385.8051
1497,176934.8598
1498,166149.3032
1499,160057.6769
1500,159931.0094
1501,181340.3389
1502,152140.5875
1503,254445.2464
1504,247021.7405
1505,225815.0635
1506,192283.2011
1507,260890.571
1508,202678.5773
1509,155817.4611
1510,146045.7927
1511,147262.0203
1512,169408.9088
1513,145352.3654
1514,151330.5188
1515,194230.3102
1516,158569.4315
1517,158251.3894
1518,126570.926
1519,211333.7656
1520,129414.0483
1521,134801.1488
1522,172560.3881
1523,114094.0971
1524,123808.7927
1525,124673.0675
1526,111451.1882
1527,104631.0111
1528,134296.4018
1529,155456.3587
1530,191774.1219
1531,120706.983
1532,92689.14903
1533,145160.8316
1534,118832.6928
1535,149431.268
1536,115654.3615
1537,61232.58981
1538,153832.6435
1539,187205.477
1540,94844.23563
1541,129281.4927
1542,141013.8865
1543,198088.3694
1544,86015.42761
1545,121665.0432
1546,135915.768
1547,128025.1259
1548,131730.1604
1549,115610.4536
1550,137249.4236
1551,103757.0596
1552,141400.5653
1553,133847.2201
1554,126673.471
1555,174029.0277
1556,109439.8311
1557,120052.0227
1558,102791.9653
1559,107208.1992
1560,153499.4127
1561,134795.8809
1562,128564.0921
1563,120400.3887
1564,138064.2907
1565,151649.6159
1566,240423.2931
1567,76168.49235
1568,234615.8465
1569,130309.6395
1570,132213.0942
1571,114077.2124
1572,154614.0839
1573,221659.4003
1574,123799.7698
1575,227870.3806
1576,245980.8755
1577,174878.2803
1578,148480.4487
1579,141716.0575
1580,187046.3171
1581,159414.9149
1582,124635.7235
1583,297952.209
1584,216969.4849
1585,142137.0298
1586,67587.46934
1587,101335.7419
1588,153960.3484
1589,92617.55116
1590,131791.0259
1591,107630.7999
1592,108394.2985
1593,111867.7937
1594,147180.7349
1595,105898.1212
1596,243958.9738
1597,185997.7024
1598,206366.7057
1599,162298.7935
1600,152590.0405
1601,75248.73336
1602,110922.2861
1603,100094.2319
1604,288488.7588
1605,230042.9961
1606,171200.3248
1607,157641.4706
1608,209835.1308
1609,181931.5834
1610,157000.3793
1611,137334.921
1612,173559.4707
1613,162605.1438
1614,108230.6222
1615,91340.57391
1616,87453.90644
1617,89025.34024
1618,123605.9881
1619,144229.9341
1620,160549.1283
1621,138169.9033
1622,138485.5767
1623,243170.9517
1624,221329.6792
1625,114943.3882
1626,168024.6662
1627,195398.2221
1628,270185.8218
1629,176083.1261
1630,333438.2634
1631,234088.5052
1632,242445.902
1633,169942.9192
1634,184619.0386
1635,178061.3103
1636,159730.211
1637,219412.3006
1638,191829.7329
1639,187541.3625
1640,244575.4918
1641,178351.3339
1642,258861.7333
1643,235234.3076
1644,229948.953
1645,210005.332
1646,163463.4178
1647,153664.7776
1648,128458.6125
1649,141602.9821
1650,115419.6747
1651,121117.453
1652,102744.9549
1653,104592.3843
1654,138368.7663
1655,143412.9271
1656,142069.2097
1657,146206.3311
1658,145365.1672
1659,123328.9815
1660,149751.5191
1661,420506.0097
1662,367328.7711
1663,382056.0674
1664,479086.699
1665,292025.9742
1666,331176.7633
1667,279452.6423
1668,339564.4921
1669,306645.1362
1670,335434.6961
1671,278298.701
1672,398774.2634
1673,284853.0038
1674,239272.2802
1675,200191.5646
1676,203614.9481
1677,212398.3266
1678,440053.2142
1679,398667.8887
1680,343426.1483
1681,236292.7686
1682,314859.4224
1683,190796.3256
1684,180018.1521
1685,169589.5017
1686,176759.6166
1687,169188.7983
1688,190043.1746
1689,194004.8194
1690,192321.3943
1691,180950.239
1692,251070.0844
1693,173991.2953
1694,181234.072
1695,166229.5511
1696,277361.015
1697,170513.6498
1698,354083.6593
1699,314677.2628
1700,270573.1484
1701,275980.4089
1702,249963.2935
1703,245137.2385
1704,291150.5773
1705,227787.608
1706,424243.9871
1707,212098.9606
1708,193273.0916
1709,259473.5371
1710,214256.874
1711,260489.4577
1712,253358.4947
1713,269888.4677
1714,211273.6074
1715,217461.9823
1716,171652.2128
1717,165139.9855
