Id,SalePrice
1461,118087.3592
1462,156547.829
1463,177642.6524
1464,193219.3728
1465,189613.3717
1466,171139.9679
1467,182708.9429
1468,166016.1417
1469,188088.5479
1470,127780.9981
1471,176049.8074
1472,102940.5011
1473,99410.45413
1474,146315.8145
1475,123046.6959
1476,349257.9196
1477,249352.5279
1478,289100.1229
1479,299267.6125
1480,442555.2533
1481,344153.5411
1482,209245.9389
1483,180841.7362
1484,168629.2707
1485,185003.3525
1486,193511.6333
1487,330538.5417
1488,238881.2048
1489,191709.5964
1490,234723.801
1491,191955.8867
1492,91397.00478
1493,192090.882
1494,298531.2676
1495,291391.0707
1496,246571.7817
1497,178252.0538
1498,169119.8922
1499,161479.1131
1500,160643.0847
1501,176404.5816
1502,148297.5692
1503,256908.5303
1504,244924.6871
1505,231101.6997
1506,188675.9416
1507,250241.5435
1508,198065.2375
1509,152306.5025
1510,148434.8659
1511,150213.6747
1512,170833.838
1513,146804.1031
1514,150741.4335
1515,192991.4189
1516,158497.1795
1517,157479.0363
1518,133697.2208
1519,204794.5403
1520,130845.1451
1521,130497.0663
1522,169357.798
1523,114636.2666
1524,121241.5161
1525,121682.4706
1526,113645.2325
1527,109432.1514
1528,134987.6599
1529,154815.2535
1530,190550.4505
1531,122361.3419
1532,97700.60021
1533,151402.4905
1534,118286.4144
1535,149413.2667
1536,114743.1428
1537,62377.87653
1538,149043.7046
1539,192002.4182
1540,97765.67104
1541,130168.43
1542,141350.753
1543,192844.2593
1544,89495.46881
1545,121371.5774
1546,138147.1966
1547,131094.6653
1548,132052.1268
1549,120258.299
1550,138305.1898
1551,104755.7373
1552,144297.1019
1553,136242.1433
1554,126448.1066
1555,170921.8662
1556,103706.2041
1557,111361.854
1558,98876.05043
1559,85634.80248
1560,156041.833
1561,136000.7946
1562,131256.4098
1563,119828.1707
1564,146519.8677
1565,146656.5446
1566,230381.7562
1567,78228.15221
1568,240455.0709
1569,129229.5413
1570,132260.211
1571,111843.7971
1572,145330.0468
1573,207427.1313
1574,127223.1137
1575,225603.2097
1576,242520.8992
1577,174784.5198
1578,150640.6784
1579,143131.0237
1580,184777.1749
1581,158606.8155
1582,129077.647
1583,297199.1343
1584,220180.0763
1585,141967.7913
1586,69401.64315
1587,103483.1317
1588,151004.727
1589,92342.46989
1590,130653.0458
1591,101334.6938
1592,112445.106
1593,116213.4517
1594,140944.2863
1595,113383.3896
1596,231178.8112
